ACCESS-ESM1-5,CESM2,GFDL-ESM4,GISS,NorESM2-LM,MPI-ESM1-2-LR,CNRM-ESM2-1,UKESM,UVic-ESCM-2-10,HadCM3LC-Bris
339.1432,340.28311230072376,339.62695,345.4560852050781,339.3806884805937,[338.22882],344.2807205686025,343.607,350.7742,329.96004965368064
341.35034,342.70243300959413,342.2499,348.2477111816406,341.8917481460704,[340.85828],346.40745252623634,345.5912,353.3198,331.0708486909589
343.40292,345.0801066653706,344.37115,351.11663818359375,344.1107605116806,[342.6107],348.4832198812099,347.8911,355.82718,332.0126950091563
345.68817,347.4377692371155,346.5766,353.7854309082031,346.34928750670036,[344.037],350.6667840963898,350.3694,358.30228,333.5787309984712
348.00204,349.82055891070195,348.4957,355.9364013671875,348.5600381298871,[346.3502],353.43190871561234,351.4353,360.73163,335.7677966770112
351.05502,352.10799329848743,350.25925,358.20965576171875,350.7358093032092,[347.98166],354.854580271598,353.0305,363.14038,337.5508870578463
352.97357,354.4789474140914,353.11282,360.8880920410156,352.938010164776,[350.24747],356.8916000288191,355.0247,365.528,338.96704519704457
354.61197,356.9290761140518,355.5999,363.6837158203125,355.15357429695496,[353.4132],359.59683789391175,357.2729,367.90024,339.6170933382399
356.45908,358.79325855262516,356.60434,366.43585205078125,357.3723219358388,[356.2624],362.31478027324033,359.8649,370.26108,340.7916231734447
358.8718,360.69127763199776,357.83997,368.5675354003906,359.426279504878,[357.24173],364.13216313189383,362.1253,372.60748,342.17683349219664
360.59625,362.8369003610892,359.86365,370.5945129394531,361.67585940931156,[357.82678],365.6291489265566,364.0097,374.94373,343.6564387703632
362.42117,364.87248377746755,361.53754,372.9925537109375,363.87955271057115,[359.8899],367.24445522368524,365.9286,377.27313,344.6853131866987
364.26376,367.0527573516157,364.71753,375.7861022949219,365.82137293273144,[361.60413],369.2686375909171,368.6915,379.58517,346.3324602512439
366.23425,369.10600038069754,366.27075,378.04052734375,367.9558335991675,[363.1112],370.9725677432941,370.5056,381.88333,349.15812024309895
368.32455,371.2622398663215,368.03842,379.93365478515625,370.14598007756854,[364.6136],372.6847860060966,372.4448,384.17566,350.91425320928903
371.00467,373.25685335710097,370.82968,382.23065185546875,372.20373441391223,[367.6186],374.7719594085004,375.162,386.4706,352.89513081595396
373.04254,375.55022045788076,372.93402,385.21209716796875,374.1820629126432,[370.2125],377.0486187877387,378.2248,388.76358,355.0716539311913
375.6379,377.48807362091355,374.84933,387.74822998046875,376.1797571709093,[371.16528],379.3137764210073,380.5089,391.05957,357.62144366350816
378.07397,379.5071276394968,376.79877,389.8653564453125,378.0357071648526,[372.22556],381.3954919032041,382.465,393.33496,358.9066013314293
380.358,381.66346678668606,380.17392,392.35009765625,379.9628947058944,[374.388],382.79516253606283,384.9966,395.62198,360.76403951960214
382.9301,383.8127363553607,382.08417,395.1495056152344,382.02777801244713,[376.91718],384.4784827469448,387.6326,397.8991,362.71891422596633
385.09308,385.4736873663285,383.98465,397.2431640625,383.94673208061687,[378.04523],386.5241138793993,389.3731,400.1733,364.34459907682555
387.40097,387.62880314388855,385.31024,399.2271423339844,386.0475397507643,[379.56268],388.3576541934726,390.6878,402.45114,366.3547538661167
390.56177,389.87473912638546,386.65472,401.5650939941406,388.0867392802431,[382.1469],390.08545157256725,392.9723,404.72864,368.3824709155829
393.86945,392.2850973710464,388.0123,404.2513427734375,389.935269755712,[385.2891],392.39480010098504,394.8661,406.9962,370.3759090845192
396.1495,393.88104091593806,390.69003,406.9538879394531,391.83900771407764,[386.19885],393.4427022915918,397.1928,409.26904,372.5626273272822
398.07986,395.8819703203417,392.87024,409.3387145996094,393.97329055081974,[387.4778],395.4712297575068,399.522,411.5323,373.2662375827305
400.94278,397.8982370845972,394.30716,411.401611328125,395.773940484232,[389.90045],396.8570230751356,401.579,413.79642,374.25003810470395
403.23566,399.93782665949857,395.5565,413.71881103515625,397.6153894563185,[391.46503],398.80108489166884,403.3953,416.0602,375.49891867463566
405.34637,401.79353228678707,397.93356,416.40240478515625,399.3386419238539,[392.7639],400.6899027189638,404.8871,418.3321,376.5101348506824
407.11346,403.29321637042256,400.98056,418.7652282714844,401.1740499822742,[394.0392],402.351340482937,407.0459,420.60107,378.16921625576634
409.0135,405.5795430519103,403.26514,420.5495910644531,403.01741997731057,[396.3372],404.58841939404334,409.0434,422.8709,381.23860177933057
410.91968,407.4795285564119,405.18152,422.43890380859375,404.70082186847065,[398.2517],406.1259481369475,411.5154,425.13077,383.85202625197695
413.1499,409.11486003532286,406.23416,424.13037109375,406.471698646841,[399.0318],407.6487303211067,414.106,427.3963,385.0342384832683
415.2558,411.06207602320444,408.29797,426.2177734375,408.4572148516194,[399.99792],409.46427361201495,415.935,429.65405,386.25839911196977
417.97537,412.89397857701084,410.58847,429.2735290527344,410.19509474906505,[401.54355],411.11242634998507,418.2754,431.9156,388.1822845554954
421.0799,414.91974410400667,411.50375,431.6126708984375,411.90480661846516,[405.43552],413.3949624372895,421.5179,434.17136,389.12407191987336
423.7607,416.68554644458555,411.86053,433.7797546386719,413.6978578560308,[408.158],415.10847242542127,424.456,436.4346,390.1920654688143
427.32745,418.54398732995764,413.9849,435.90167236328125,415.5288446849323,[409.03012],417.3651520308717,426.3618,438.69992,391.9512760306315
429.69592,421.20933776027823,415.81802,438.545166015625,417.4519154384509,[410.7019],418.9384150484546,428.3509,440.972,394.6947673989121
431.968,423.03141207579654,418.6936,440.76629638671875,419.48264633265615,[413.20966],420.5525877691453,430.8765,443.25427,396.9193209958644
434.41595,424.74692519941823,420.71622,442.4781799316406,421.5268107198259,[414.84875],422.4135531767851,433.7563,445.55682,399.3096289116265
437.4053,426.63774734828195,422.74268,444.7550964355469,423.5014976832973,[416.39722],424.27379400910104,436.4969,447.86337,401.7482229071686
440.73163,428.9224991803643,424.38638,447.5091247558594,425.32816769274984,[417.57065],426.4949086514971,438.4733,450.17383,403.20999681371364
443.53168,430.7858791720795,425.43243,450.4255676269531,426.96048336036654,[418.9832],428.08950595101504,440.324,452.48337,405.139570337398
444.74646,432.48386540503606,428.27695,452.7531433105469,428.74256917919007,[420.56567],430.0699312881404,442.6624,454.80627,406.44948237823337
446.23935,434.520963594113,429.8963,454.41943359375,430.6298683149345,[423.1508],432.18176081537564,444.7377,457.13132,408.5930700241051
448.18503,436.5641419294258,430.77835,456.4757080078125,432.33420316127535,[425.92734],433.0970839434672,446.6021,459.4692,410.8040061732686
450.32672,438.42881375224647,433.81497,459.6233825683594,434.1626621577482,[427.49725],435.1734318655501,449.1386,461.798,412.8461869157025
452.77344,440.3773005473179,438.07483,462.0330505371094,436.29884579768117,[428.61935],436.7645920473587,451.5971,464.13007,413.51412360429896
455.66492,442.35552910965475,438.59842,463.9956970214844,438.2678517223111,[430.68857],438.67217740499467,453.9207,466.45358,414.39039882938215
457.81168,444.24400934651015,438.6422,466.56610107421875,440.02567736661643,[431.99216],440.12295611988094,456.1402,468.7887,416.1823164621721
459.97812,446.2476625882205,441.21918,469.4506530761719,441.9673719179971,[434.03146],441.9444517943355,458.9448,471.1283,418.2012605922548
462.15982,448.03233681481447,444.94806,471.706298828125,443.64572970599954,[436.47363],444.16102138614315,461.2158,473.46927,421.4859164116224
464.79352,450.0718663032335,445.5616,473.8985595703125,445.0852621493396,[438.06995],446.0568700785971,462.9703,475.7962,424.14371044668957
467.93073,451.8851953540987,445.73273,476.65802001953125,446.8901249699407,[439.42307],448.005302247134,465.7083,478.13058,425.88042948359316
471.15845,453.7685731576166,448.67242,479.12078857421875,448.91996428686946,[440.60703],449.5222706023035,467.851,480.46173,428.9945735275878
473.91153,456.0363367069626,453.81345,481.22528076171875,450.71800205882835,[442.6818],451.47202937910953,470.1121,482.8002,431.0514956757515
477.10712,458.1154165054266,455.2231,482.8856201171875,452.1950401689517,[446.53055],453.1884260388037,473.0707,485.13312,432.5150339342537
481.135,460.1430672088678,456.04272,484.8254699707031,453.87675561480376,[449.50336],454.733962285103,475.297,487.4811,433.8830794625033
485.3774,462.3292875947135,456.72336,487.96575927734375,455.6647944594146,[450.48816],456.0872156398911,477.7623,489.81927,436.2876718805753
487.40518,464.0512305795239,458.3822,490.83197021484375,457.6864205145927,[451.87454],457.589322191755,479.9178,492.1785,437.4321838662541
489.5632,465.7731395921967,459.75275,493.29901123046875,459.54142860672766,[453.96255],459.6342434375087,481.8175,494.55057,438.7173173222912
492.0711,467.7176986249134,461.76425,495.3983154296875,461.3486462428161,[455.6507],461.18771480146165,484.1658,496.92343,439.2921921298546
493.69876,469.5598788055531,463.80133,497.6345520019531,463.22217575705935,[457.7895],463.2413637115985,486.7015,499.30414,440.24981511044194
495.18155,471.66476530745524,464.8644,500.15338134765625,465.0305980010868,[460.50952],465.45349643866547,488.9576,501.71848,442.6565220456987
497.57468,473.83835326895337,467.363,502.4772644042969,466.7718304462466,[462.23557],467.1570607430048,491.4532,504.14212,444.5717296088009
499.77814,475.5728355901538,469.49646,505.06646728515625,468.4728323883074,[463.39954],468.95490839791904,493.9181,506.5714,445.95719912787143
502.8487,477.76217289140453,472.05554,507.0738220214844,470.45460474041346,[464.4962],471.0784466867276,496.0763,509.01602,447.22952058911574
505.12894,479.7684782037602,474.405,509.0177001953125,472.3603933363106,[466.85516],473.4487501073532,498.3304,511.47205,449.75325461583105
507.95084,482.0603839264196,476.83017,511.9237976074219,474.1592111024926,[469.73587],475.7412254912678,500.6461,513.93964,451.32028944352624
510.29837,483.893707954168,477.18945,513.8804931640625,476.0440540463923,[471.5613],477.10111867040155,502.7303,516.41925,453.37379306499514
512.351,486.2431145914025,477.88654,516.006591796875,478.37043377270953,[472.71887],478.3633400499976,504.587,518.9036,455.7474760329337
515.39453,488.08954828589424,480.28583,518.0516967773438,480.2945181279594,[474.764],479.8041777253954,507.1494,521.39764,456.7404814034856
518.16113,489.6303758416443,481.98502,520.5404663085938,481.85381995836616,[477.25644],481.7851169036896,509.7001,523.9081,458.3433166340719
520.6844,491.6763447894157,483.48108,523.0220947265625,483.49101791581114,[478.7731],483.69601785216196,511.9681,526.42773,460.7078330399358
522.84106,493.4820405722473,486.12445,525.5195922851562,485.40325792334056,[480.4464],486.1592596978107,513.847,528.9513,463.02417004325076
525.4103,495.4989672835874,487.0717,528.02880859375,487.2633774788938,[482.6379],488.45286409182495,516.6628,531.4781,466.8705280740348
528.4289,497.5792035954835,488.7294,530.190185546875,488.8226028163324,[484.18036],489.9087019459849,520.2001,533.99817,470.5434853577137
530.7969,499.66430282678357,491.55258,532.1553955078125,490.551932960077,[486.79865],491.8298803639793,522.4326,536.5241,471.8237456508494
533.59607,501.4977985642739,493.43338,534.9092407226562,492.4520428796412,[489.20297],493.3000657724294,524.6246,539.0531,472.7879099149525
536.78784,503.5745765774186,495.2444,537.5869140625,494.89866670461373,[490.57843],495.41793357753545,525.938,541.5193,474.9451042769443
539.9931,504.9771079787031,497.64804,539.6641845703125,496.6274032347612,[491.96872],497.25817546290847,527.787,543.9267,477.28871368450467
544.366,507.06896172753943,499.38226,541.6746826171875,498.29300378280266,[493.3011],498.7451217850249,529.8081,546.2597,478.73140480843955
547.1472,508.98190561443766,500.3038,544.0534057617188,499.9046760633124,[494.9068],500.0184334286998,532.3004,548.5131,479.63788248229974
549.46246,510.6432873395457,501.7098,546.247314453125,501.46366719622,[496.60086],501.12002060317695,534.6666,550.68756,480.2917306133632
551.60803,512.365166781537,504.62927,548.0501708984375,502.9905696348611,[497.50763],502.72826196515007,536.7732,552.79443,481.57500564068096
552.7671,514.1449088450795,506.8387,550.9669799804688,504.576364539521,[499.17044],504.4404920354171,540.0648,554.85223,483.0312763108216
554.59674,515.66433734853,508.44955,553.1324462890625,505.8222071602315,[500.16388],505.95501683836943,542.3615,556.8354,484.23400717102913
556.6878,516.8239779761674,511.55075,554.2754516601562,507.1221328278234,[500.54282],507.12117776040515,543.8319,558.74677,485.29882420021994
557.95715,518.3204644309551,512.9586,555.3341064453125,508.4820868513734,[501.7256],508.6332936868814,544.947,560.5863,487.3155127630089
559.2274,519.1546533237163,512.72986,557.10302734375,509.32887657668283,[503.9462],509.73143524018764,546.4492,562.3723,488.51543940707046
560.43036,520.4412309804453,512.29803,558.8037719726562,510.1413059960219,[506.43237],510.8264573534252,547.8026,564.0935,490.1781796988003
561.55817,521.5038586363395,512.5318,560.1470336914062,511.1199825425585,[508.00266],512.4403378429801,549.9769,565.76013,492.29660530650705
564.0128,522.250101642786,514.16394,561.0119018554688,512.0019381491267,[507.554],513.2732598464004,551.2134,567.3697,494.43962016778386
566.1756,523.2494594043947,516.4426,562.708984375,512.8945474839045,[507.84882],513.9824485183659,552.2389,568.918,495.4487436163078
567.032,523.8423968114922,516.4153,564.6062622070312,513.5766668099827,[509.12866],514.9448582291885,552.6597,570.41034,497.2557920124141
568.8485,524.6993127234172,516.9168,565.8536376953125,514.076449321305,[510.15726],514.8159981938903,553.8314,571.8423,498.67830951385895
570.50745,525.5272256645121,518.7229,566.7522583007812,514.7874592409278,[511.52722],515.5531433399557,555.0684,573.2172,499.3586071269258
571.7455,526.0122330376399,519.4944,568.1690673828125,515.6570043495253,[511.6799],516.6406568258313,556.1008,574.528,499.9922066094777
573.20386,526.9266285190631,519.80115,569.543701171875,515.9855780020364,[511.55005],517.3854173219645,557.3104,575.7871,500.1216441899392
575.45264,527.3581251928591,520.42255,569.93212890625,516.395007236461,[512.193],518.017982981857,558.0848,576.9813,498.39231028914423
576.78674,527.6799611109325,520.55585,570.2130126953125,516.9796810820719,[512.8616],518.0050127952161,559.4247,578.11194,497.6431221724111
578.1876,528.3309652362577,520.08704,571.2778930664062,517.3389334374707,[513.8592],518.6610301045849,561.4453,579.16846,498.7645147023402
579.0305,528.5792872660664,520.94147,572.8234252929688,517.531469571302,[514.01746],519.3504405482389,562.4097,580.16003,499.314734825485
580.0193,529.1297532337036,522.06036,573.6502075195312,517.9483167567103,[513.9657],519.2103337740015,562.4917,581.07947,500.7230444822896
582.02734,529.1406848113157,524.09937,573.8756103515625,518.3026576380612,[513.8011],519.2188464386826,563.2285,581.94806,502.19455582220786
582.7814,529.193123939217,524.56866,575.0108642578125,518.4315703349051,[513.0558],519.4108651824743,565.1415,582.7563,502.57343091060466
583.9825,529.722333255584,524.7226,575.5300903320312,518.4969465495067,[513.4542],518.9353411754895,565.9166,583.49756,502.96427635881486
584.6831,529.6128592573184,525.89606,575.1573486328125,518.3566178684481,[513.68494],519.0739196787506,566.8295,584.1847,503.78239760812704
584.1805,529.6090595802397,527.05963,575.3897094726562,518.3538535938874,[513.44727],518.7657511557494,566.7203,584.8021,503.0177217751373
583.8145,529.0955155140725,527.7947,576.4608764648438,518.1544219808956,[513.83575],518.8141307591903,566.5862,585.3545,503.2076374067014
585.3334,528.7955928011671,528.06006,576.7989501953125,517.9731781977957,[513.90814],517.7865275113745,566.4344,585.85205,504.31583100788663
585.671,528.7176541897801,526.5833,576.6400146484375,517.4877758372199,[513.0517],517.3728207911146,566.5361,586.29395,505.60370379000193
584.9478,528.7102507182163,525.0467,577.131591796875,516.9499255242566,[512.0276],517.1198868754753,568.1223,586.65826,505.72198389253987
585.03516,528.2287251412515,523.5902,576.919921875,516.5116527109,[512.04895],517.030822088637,570.316,586.95996,504.8713840797296
584.8166,527.575694715498,524.45844,576.4118041992188,516.1802846428839,[512.32935],516.6609850649356,570.3593,587.18933,502.4351620072204
584.645,527.5275022722267,526.009,576.5986938476562,515.799825950259,[511.48068],516.3768976468181,569.5586,587.3546,500.9397869350514
584.92175,526.6822159328676,524.2658,576.9990234375,515.3406231642588,[510.532],515.9328022730093,568.9285,587.4538,501.2959826646886
585.87646,525.9040269044476,522.4185,576.4400634765625,514.668288816179,[510.15826],515.4180611020952,569.6114,587.49664,502.22441386516107
585.90295,525.4088234221156,522.6715,575.88232421875,513.8443582072453,[510.0351],515.2414942711465,570.8033,587.473,501.8719357104381
585.09717,524.4989152232951,521.38934,576.05712890625,513.1348959465705,[508.85272],515.0668811178801,570.4032,587.39404,501.61299279854353
583.9688,524.104857870499,519.0613,575.7164306640625,512.7847223093562,[508.4045],515.0302194735754,569.7976,587.24475,500.87343244445765
584.5713,523.5290628007469,517.06525,575.1368408203125,512.1672445912383,[508.13815],514.0531795114061,569.0111,587.04395,499.8475105687209
583.8829,523.130268354852,517.86774,574.8192749023438,511.1187131360169,[506.6205],512.7579843229714,568.4985,586.7813,499.16587994250887
583.8361,522.140611722579,518.05927,575.0086059570312,510.1729877351397,[505.10034],511.978760132268,567.6178,586.4769,499.22752555038613
583.92566,521.1605314148203,517.8324,574.322998046875,509.22737468260766,[504.74033],510.5734382597464,567.1136,586.11725,499.4875649451399
583.18494,519.7189025245859,518.2721,573.256591796875,508.2392050905554,[504.6348],509.53961352887586,566.9167,585.7021,498.6738895210487
582.28217,518.5707894189063,518.8438,572.9058837890625,507.0544116012651,[503.31262],509.0079269257228,566.3514,585.2245,497.96896893031044
582.1151,517.632022301694,517.6564,572.38916015625,506.0232704974929,[501.7463],507.62931907035636,564.8287,584.6913,496.7522049866009
581.129,516.4613278993357,514.3801,571.3114013671875,504.6981282186776,[500.53052],506.42136666852963,564.3419,584.08655,495.9045064207559
580.1814,515.5778800915591,513.22516,570.0933227539062,503.2667337817776,[499.40723],505.5111149548948,564.2101,583.43146,496.348395284088
579.14734,514.4284973314111,513.4445,569.1414794921875,501.9723863900191,[498.52185],504.6650942894703,563.2801,582.7163,496.22401408367585
578.39886,513.218600257453,511.4175,568.2207641601562,501.09788922588103,[497.26392],503.31895761153714,561.9017,581.928,495.56757112136734
577.06305,512.1967973132885,510.91653,566.8485107421875,499.8783519602947,[495.68887],501.38973421402267,561.3535,581.086,494.51901386686404
575.9559,510.4438679673525,509.7228,565.6131591796875,498.4230311343899,[494.92856],500.46887131772246,561.0229,580.1751,492.8201187334014
574.65625,509.3687803694583,508.66556,564.7902221679688,496.95939576757894,[494.01517],499.2616811075042,559.4881,579.2102,491.48723877954836
572.8123,507.9859204700944,506.0513,563.8286743164062,495.42675912486374,[492.52686],497.17609148741843,558.0376,578.17834,490.6404767983253
572.6856,506.32900683192923,504.33487,562.1515502929688,493.9147929160791,[490.5619],495.691702984268,557.499,577.08997,489.9358867417918
572.51825,504.9447427690512,503.46262,560.5619506835938,492.2656253065976,[488.64282],494.21054153931976,555.666,575.92914,489.66963842738
571.1881,503.09755870876063,500.41818,558.9740600585938,490.6248840317748,[487.3746],492.7927646594262,554.1637,574.7107,489.49271009071396
570.08704,501.4891616341588,498.58224,557.1640014648438,489.1024150301377,[485.37616],491.3984241835958,552.1454,573.4285,489.4687581163978
567.28485,499.60997081472937,497.53848,555.5421752929688,487.2395790638249,[484.2386],489.3696721923018,549.9122,572.09283,487.52959488970237
565.4219,498.1221103980315,497.10083,553.3158569335938,485.40362427567976,[482.3945],487.4548900114327,548.0189,570.6963,486.2643801428974
563.1633,496.35931625183815,494.65692,551.0082397460938,483.6176696361098,[479.84802],485.43528917910425,546.7176,569.2478,485.7785127201608
561.1934,494.20649503881623,493.0731,549.4112548828125,481.7377265829542,[477.06555],483.7852374751773,545.4472,567.7387,484.71188245210857
559.37787,492.22954885830416,490.56363,547.8101196289062,479.86405973189653,[474.92563],481.7691640953598,544.6216,566.17365,482.21119937659165
556.8874,490.80400605827606,488.13727,545.6072387695312,477.99046858623973,[474.167],479.6518417942125,542.7779,564.5487,481.23222132029787
555.7964,488.57238837021396,486.8677,544.0087280273438,476.0313671340588,[472.88745],478.0141244457405,541.0175,562.86816,480.14466026348504
554.68726,486.5305191822726,484.02386,542.7047119140625,473.9014714288916,[470.2072],475.492479194691,539.075,561.1373,478.0596774574199
552.212,484.2927624762309,480.6619,540.1372680664062,471.7465281557187,[467.15735],473.20046008486617,536.7148,559.354,477.1438056709962
549.8184,482.3313281737565,479.06955,537.5218505859375,469.4858723009648,[464.6289],470.59615469263605,535.4961,557.5029,476.15337784638865
548.6574,480.2091321734863,478.3464,535.73046875,467.23569536222476,[462.55487],468.2920180341037,534.0145,555.5994,474.6411155268532
546.3447,478.2297747778731,477.362,533.9230346679688,465.01116894098334,[460.40155],465.6579089793782,531.365,553.6266,473.6273072454997
543.13983,476.359876224216,475.16232,531.3665161132812,462.7994130191611,[458.83545],462.93262719126307,528.4199,551.6009,470.7331062642568
541.2705,473.9957890987733,472.40546,529.1961059570312,460.54867676199314,[456.63196],460.8189425914488,525.6686,549.5259,467.71301970059307
538.94946,471.51975563969563,470.45728,527.2089233398438,458.1851441302052,[453.54575],458.901549520026,524.1641,547.39813,465.63785522915947
535.61884,468.9837179962419,468.31494,524.3585205078125,455.603246982258,[452.39465],456.09697964871384,521.3318,545.2077,464.25331150544736
532.055,466.08058228241293,465.9219,521.4583129882812,453.2760361689557,[450.20343],453.9890362509143,518.8248,542.96625,461.3630521435961
529.1092,464.001275241431,463.41412,519.2267456054688,450.7168765531247,[446.6683],451.8287469452128,515.8119,540.6564,458.63717635745303
525.41876,461.9195176245444,461.09778,517.0482177734375,448.0944304944372,[443.3087],449.11229845806105,513.5298,538.3011,455.9422870621861
522.2853,459.1810053852503,458.34164,514.5371704101562,445.46993173895135,[441.27954],446.3810007970414,511.9164,535.89966,453.87405080349805
520.5444,456.55563817708406,454.00113,511.0555419921875,442.9077663196977,[439.16733],444.1666760189687,509.1603,533.4487,452.2619369467164
517.8433,454.2371532752638,450.68985,508.3238220214844,440.41007717675336,[436.5972],441.5047700505895,506.139,530.9328,451.0047840183429
514.15857,451.5706247338903,448.04028,505.55291748046875,437.72515623031376,[434.38055],439.1352967443269,503.9778,528.35913,449.79884747261144
511.36786,448.8459653409851,444.83853,502.7305908203125,435.13849171414057,[431.7489],436.4508804355946,501.4061,525.7199,448.3651471515404
509.97815,446.01888292767205,442.42828,499.29901123046875,432.44890483722963,[430.79105],433.86188629376693,498.8151,523.034,445.2857456216405
507.03925,443.35034035054076,440.28867,496.1805725097656,429.92164763974796,[428.3713],431.766785601076,496.043,520.29376,442.609066033825
503.7135,440.77910404557093,436.65866,493.8670349121094,427.1680098834151,[424.6508],429.0593932482257,493.4099,517.5044,440.44640961140067
500.97995,437.6699180007411,434.77435,490.7337646484375,424.2351717653962,[420.69922],426.249624441725,489.9739,514.6534,437.0136639326836
498.15234,434.79796448169714,432.77167,487.9349060058594,421.29849741065186,[418.64633],422.9789692093556,486.75,511.7572,432.96097563036324
494.55884,431.6706166581138,430.40814,484.92498779296875,418.34968511043127,[416.5976],420.1355493872887,483.2486,508.80145,429.0000814993768
491.28214,428.1714852096467,426.93338,481.869384765625,415.40858071797925,[413.76056],417.42938779955404,479.7293,505.80426,425.6507730334399
486.71918,425.46574707536934,423.23505,478.1988525390625,412.5235662854081,[410.44168],414.8384894294134,477.136,502.7511,422.7510494110439
482.37457,422.41735490614326,418.97784,474.4800109863281,409.6150881271896,[406.7028],411.807244064438,474.7182,499.64734,418.6216022186286
479.2858,419.46605597732116,415.6511,471.5769958496094,406.635222272316,[402.8714],408.7411700358114,471.8788,496.49106,415.09301442157994
476.71585,416.4568693022846,413.7864,468.5797119140625,403.67022483946073,[399.75415],405.7815936453655,468.2916,493.28317,412.3826537038976
473.47855,413.08698511607133,412.31412,464.91680908203125,400.83241066922983,[397.7522],403.11006018130576,464.6432,490.03723,409.68136034235044
468.7875,410.35221682203183,409.90897,461.0902099609375,397.89111187971264,[394.50797],400.221440422585,461.2193,486.73734,407.7096484798879
465.40726,407.61033615509257,406.9333,457.7838134765625,394.70028191301793,[391.13007],397.0234816499248,457.516,483.41122,406.9772668480316
461.9043,404.2620941921382,403.22296,454.8372802734375,391.54180378685527,[387.27426],393.8953123750077,454.8174,480.04617,404.774861105866
456.95804,401.0248496537837,399.9035,450.8735656738281,388.4294205976509,[384.60892],390.9989603152694,451.4246,476.683,402.04571404814754
452.22098,397.8456944451182,394.95932,447.36376953125,385.4217150251334,[381.50064],388.1972062165228,447.7931,473.3514,398.9495494248117
447.5388,394.55785610078374,391.27618,444.4708251953125,382.5398408987441,[378.82385],384.9487009208328,444.1186,470.07394,395.7670057101218
444.11572,391.60082132163717,388.93,440.8926086425781,379.51929982032595,[377.05484],381.80850970042803,440.2762,466.81723,394.2602693849347
441.88135,388.657092653347,385.53363,437.02197265625,376.6288910326226,[374.08572],379.3297721476627,437.3617,463.60754,393.13551655239894
439.38837,385.9975416221682,382.57065,433.70928955078125,373.87984301317834,[370.51944],376.92827823770904,433.0728,460.42618,389.7417640486737
436.7924,382.8805560989588,379.9291,430.8835144042969,371.02217040890764,[367.42755],373.69392414193356,428.8663,457.284,386.16500857324814
432.71808,380.57037773967465,377.81677,427.88433837890625,368.01812802019197,[364.59766],370.50243155798194,425.8309,454.16742,382.8609684103329
428.29382,378.033652265074,374.70358,424.5181884765625,365.0808988832272,[361.05664],368.06378052280957,423.3716,451.08347,379.8029697324855
425.0957,375.3361049040238,372.39374,421.2505798339844,362.4654065969405,[358.46225],365.8566817140977,420.1517,448.02612,378.14554896357004
422.34723,372.5028350761582,370.08548,418.11859130859375,359.943494254122,[356.99146],362.9541042500019,417.694,444.99792,376.3786465228693
